1.65898388274  30.1083769981
6.51654838496  28.9731378922
9.60569078729  28.0668568018
15.3462227234  26.7047821185
19.7635471248  25.7953173708
22.8502022949  24.6643231412
26.3870464947  24.2064071102
35.2192080653  22.1627644757
41.4074417988  21.2490548518
45.8322278968  21.0137295218
52.9034290641  19.8731843205
59.9870663925  19.8562048153
67.9536711547  19.6123897327
76.8032433508  19.1417390728
84.32712078  18.8989852093
92.733965643  18.4293957684
99.8200902036  18.6371294024
112.211481064  18.1579889899
118.849903827  17.9173575645
126.378755721  18.1240299794
134.788087816  17.8791536778
141.428997811  17.8632353917
150.726271805  17.8409497911
159.133116668  17.3713603502
170.206274458  17.7942561518
179.498573987  17.3225442727
187.907906082  17.0776679711
198.530874842  16.8274855741
209.156330835  16.8020163162
219.336572262  16.5528951383
228.631359024  16.3058963985
238.37136035  16.2825495788
245.452510446  16.0408569344
252.538635007  16.2485905684
260.512701466  16.6789149035
266.71337136  16.8887709757
275.572892485  17.3169728726
286.208297407  18.1903561717
295.082741925  19.9668369039
298.18680772  20.4088346488
303.526895271  22.8679445513
305.757942562  24.4356304305
309.757411952  25.7743582941
314.647310473  27.560389998
318.199078066  28.4507528023
322.636300325  29.3389931684
327.951515553  29.5509716787
333.271705246  30.2123764675
339.48232407  31.3210850965
345.245241096  31.9814286662
350.115241759  31.9697552564
354.549976786  32.6332824833
361.633614114  32.616302978
365.620647344  32.8314651456
368.27452411  32.6003846919
370.928400876  32.3693042382
373.139550308  32.1392850036
