0.456945572705  1.11003380415
2.66551584078  0.882576452399
5.76095359136  0.875239118472
7.97198055607  0.869998165667
12.3964911821  1.081732659
14.1677694505  1.29975629569
15.9365910222  1.29556353345
19.0344854695  1.51044259846
23.4565393989  1.49996069285
27.4339312387  1.26831057886
30.9740310789  1.48214145332
35.3960850083  1.47165954771
39.3759335447  1.46222583266
44.68239826  1.44964754592
48.2200414035  1.44126202144
54.4158302979  1.87102015146
60.6091624957  2.07856188255
70.7774298367  1.8322371007
78.7395836063  2.03558606955
87.1414860722  2.01567044889
101.736720736  2.20329655931
114.560677131  2.17289903304
126.942428133  2.14354969733
139.324179136  2.11420036163
149.492446477  1.86787557978
160.110289301  2.2871518042
173.813743088  1.81022509892
186.642612877  2.22426037054
198.584615183  2.41817562433
204.775490684  2.40350095647
215.388420115  2.37834438301
224.674733367  2.35633238123
232.192225047  2.33851314169
241.036332905  2.31754933047
247.671870496  2.52404287099
253.857832604  2.06493540526
257.832767747  1.61106889232
264.905597338  1.37208144441
271.978426928  1.13309399649
276.84268625  1.12156390032
287.010953591  0.875239118472
294.968193968  0.634155289432
305.136461309  0.387830507586
311.32733681  0.373155839732
375.004913393  0.222216398941
