-12.8609342596  2.73055559584
-2.66268327701  2.73171580642
8.38542195408  2.73297270121
27.9320696706  2.73519643815
49.1784258843  2.73761354352
73.8241990921  2.74041738576
93.3650457558  2.87915923407
124.809652952  2.88273655002
158.80672342  2.81834486293
191.101184865  2.82201886309
212.344640552  2.89269502415
234.440851014  2.89520881373
277.78341769  2.90013970869
300.726581875  2.97100923818
323.669746059  3.04187876766
363.609995214  3.11468198145
393.354893913  3.11806592897
425.637753252  3.39477615187
438.382666454  3.46448547078
459.626122141  3.53516163184
481.719432077  3.60593447711
502.957086711  3.81312874953
520.792423825  4.08819534079
531.834728003  4.22597034695
539.48341624  4.22684050488
550.525720418  4.36461551105
570.069467608  4.43509830368
587.063652053  4.50529104366
614.258988006  4.50838493853
646.547648398  4.64857705007
