1.35575614299  12.5
10.2568235547  12.2685185185
23.0245719607  12.1527777778
32.3124865678  11.9212962963
41.5968192564  11.9212962963
53.5837094348  12.2685185185
59.769682642  12.5
72.5356400888  12.5
79.8893187191  12.2685185185
86.4693029587  12.037037037
92.272010889  12.037037037
101.941399814  12.1527777778
108.125582062  12.5
118.950139695  12.962962963
123.977362275  13.0787037037
130.942402751  12.962962963
140.232108317  12.6157407407
147.970843184  12.5
161.127229744  12.2685185185
170.402607637  12.8472222222
181.214628555  14.1203703704
189.322301024  15.162037037
195.891539509  15.625
201.688874561  15.9722222222
207.488000573  16.2037037037
212.130166917  16.2037037037
217.535281897  16.8981481481
