2.74193548387  29.0769230769
15.0806451613  28.1538461538
38.3870967742  26.5384615385
54.1532258065  25.8461538462
61.0080645161  25.3846153846
80.8870967742  21.6923076923
91.8548387097  20.3076923077
106.935483871  18.6923076923
120.64516129  17.7692307692
134.35483871  16.1538461538
157.661290323  13.8461538462
163.830645161  13.6153846154
176.169354839  14.0769230769
194.677419355  15.9230769231
207.701612903  15.2307692308
222.782258065  14.0769230769
236.491935484  14.0769230769
246.774193548  14.7692307692
268.024193548  18
276.935483871  20.3076923077
285.161290323  23.3076923077
294.072580645  26.0769230769
302.298387097  28.6153846154
306.411290323  29.5384615385
313.951612903  29.5384615385
