2.57501470877  19.5752966268
9.51767503432  19.4803821828
14.7234751912  19.4794444989
17.6060256913  20.0409087566
26.2520837419  21.8189657286
32.6019807805  22.5671332614
38.3766424789  23.1280765836
45.3208962542  22.9394979408
56.3045450088  23.3121751814
62.085580506  23.4984617082
69.0138997843  24.2465250539
74.2021719945  25.2758935576
80.5584428319  25.649404295
88.6452000392  26.3035950677
93.8510001961  26.3026573838
101.9568788  25.8328777702
112.951681702  25.5499056187
124.536060992  24.6111798882
136.114066484  24.0471109531
140.755785448  23.2032996666
148.291209061  22.2653032457
160.461977839  20.8581523338
173.764095901  20.9494202295
194.007280839  21.03943788
222.349970582  21.0343327123
236.248038831  20.0951902334
250.710188272  19.9989213571
268.064448912  19.9021315454
284.260271622  19.8992143067
298.158339871  18.9600718278
308.569940184  18.9581964601
320.734335164  17.9257023436
333.458030986  18.0170744264
345.571435576  19.9818346735
352.485413807  21.572875809
357.665718768  23.0705653069
368.625465778  24.8482055305
380.770739361  24.9396818004
421.838718376  24.9322845166
428.779785252  24.9310342714
441.487546578  25.9590483428
455.927387723  27.1740782506
471.547975093  26.9839368013
515.508065307  26.9760185821
518.398583056  27.0691618455
